Date,Open,High,Low,Close,Adj Close,Volume
2018-10-03,110.650002,113.199997,108.849998,110.250000,110.250000,1898083
2018-10-04,108.000000,112.699997,107.500000,111.250000,111.250000,2210276
2018-10-05,111.000000,111.449997,106.300003,107.800003,107.800003,1516268
2018-10-08,107.800003,108.750000,102.150002,104.949997,104.949997,2755673
2018-10-09,105.099998,107.699997,104.050003,105.000000,105.000000,1678879
2018-10-10,105.000000,112.400002,105.000000,110.199997,110.199997,2385346
2018-10-11,105.000000,108.800003,104.000000,106.150002,106.150002,1217654
2018-10-12,107.250000,109.699997,107.050003,107.800003,107.800003,1488070
2018-10-15,108.650002,109.000000,107.000000,108.400002,108.400002,977383
2018-10-16,108.900002,110.849998,108.400002,109.199997,109.199997,948751
2018-10-17,110.699997,110.900002,104.000000,104.550003,104.550003,1384807
2018-10-19,104.000000,106.000000,102.300003,102.699997,102.699997,1190244
2018-10-22,103.599998,103.800003,99.650002,100.050003,100.050003,1610321
2018-10-23,99.849998,99.849998,96.000000,96.650002,96.650002,2130266
2018-10-24,98.050003,99.400002,95.000000,95.599998,95.599998,1848745
2018-10-25,94.449997,97.900002,94.000000,96.900002,96.900002,1718136
2018-10-26,97.699997,98.000000,90.550003,94.449997,94.449997,2402468
2018-10-29,95.500000,101.900002,95.099998,101.150002,101.150002,2000846
2018-10-30,100.699997,104.000000,100.099998,100.849998,100.849998,1288058
2018-10-31,100.699997,105.400002,99.250000,104.550003,104.550003,1616274
2018-11-01,105.050003,107.800003,105.050003,106.099998,106.099998,1236941
2018-11-02,107.400002,108.900002,105.550003,106.349998,106.349998,1718596
2018-11-05,105.099998,107.099998,104.250000,106.150002,106.150002,1193537
2018-11-06,106.750000,108.849998,105.250000,107.349998,107.349998,1536545
2018-11-07,108.000000,108.099998,105.099998,106.349998,106.349998,593625
2018-11-09,107.000000,107.400002,101.349998,102.500000,102.500000,1743984
2018-11-12,102.750000,103.449997,101.000000,101.800003,101.800003,1389624
2018-11-13,101.500000,104.000000,101.500000,103.750000,103.750000,1233774
2018-11-14,103.500000,108.099998,103.500000,107.300003,107.300003,2306337
2018-11-15,107.400002,111.150002,107.400002,110.400002,110.400002,1980370
2018-11-16,110.750000,114.000000,110.750000,113.500000,113.500000,2397905
2018-11-19,114.099998,117.000000,114.000000,116.150002,116.150002,2104061
2018-11-20,115.650002,115.750000,112.300003,112.800003,112.800003,1558279
2018-11-21,112.900002,115.800003,112.500000,115.099998,115.099998,1274341
2018-11-22,114.699997,115.900002,111.300003,113.000000,113.000000,1503049
2018-11-26,113.500000,113.599998,107.750000,108.699997,108.699997,925288
2018-11-27,109.000000,109.900002,107.050003,107.550003,107.550003,861604
2018-11-28,107.099998,108.199997,103.250000,104.250000,104.250000,1498281
2018-11-29,104.300003,105.300003,103.199997,104.900002,104.900002,1147666
2018-11-30,105.000000,105.650002,103.849998,105.050003,105.050003,1109675
2018-12-03,105.500000,105.900002,101.300003,101.900002,101.900002,1444966
2018-12-04,102.000000,103.599998,102.000000,102.500000,102.500000,885801
2018-12-05,102.000000,102.400002,99.349998,99.849998,99.849998,1233831
2018-12-06,99.900002,99.949997,97.099998,97.599998,97.599998,1338978
2018-12-07,98.000000,98.900002,96.750000,97.199997,97.199997,1085705
2018-12-10,94.199997,96.199997,94.199997,94.900002,94.900002,1086549
2018-12-11,92.699997,98.900002,92.650002,98.300003,98.300003,1245357
2018-12-12,98.599998,101.650002,97.650002,98.250000,98.250000,2370572
2018-12-13,98.900002,103.699997,98.050003,98.250000,98.250000,2738041
2018-12-14,98.699997,99.900002,98.150002,98.849998,98.849998,1337939
2018-12-17,98.849998,100.250000,98.550003,99.550003,99.550003,1273625
2018-12-18,99.250000,101.699997,98.650002,100.550003,100.550003,2809829
2018-12-19,100.849998,101.199997,99.500000,99.949997,99.949997,3057087
2018-12-20,100.000000,100.500000,99.099998,99.500000,99.500000,1599926
2018-12-21,99.400002,99.650002,97.800003,98.050003,98.050003,1389016
2018-12-24,98.300003,98.599998,96.800003,97.050003,97.050003,1267199
2018-12-26,96.800003,97.750000,95.650002,97.099998,97.099998,1299891
2018-12-27,97.800003,98.400002,97.750000,98.150002,98.150002,868657
2018-12-28,98.500000,100.250000,98.050003,99.900002,99.900002,1630404
2018-12-31,100.300003,101.050003,98.800003,100.000000,100.000000,1884090
2019-01-01,100.599998,100.800003,99.400002,100.099998,100.099998,968494
2019-01-02,99.800003,101.449997,99.000000,99.250000,99.250000,1728162
2019-01-03,99.449997,101.000000,97.300003,98.250000,98.250000,5029127
2019-01-04,98.500000,98.849998,97.199997,98.000000,98.000000,1377605
2019-01-07,98.250000,99.400002,97.500000,97.599998,97.599998,1233290
2019-01-08,97.699997,98.599998,97.150002,97.349998,97.349998,1606253
2019-01-09,97.849998,98.199997,96.099998,96.400002,96.400002,1257461
2019-01-10,96.250000,97.400002,96.000000,96.949997,96.949997,905645
2019-01-11,97.199997,97.400002,96.099998,96.449997,96.449997,851561
2019-01-14,96.250000,96.800003,95.699997,96.099998,96.099998,662121
2019-01-15,96.449997,97.500000,96.199997,96.599998,96.599998,1100957
2019-01-16,96.199997,97.500000,96.199997,96.349998,96.349998,1081605
2019-01-17,96.599998,96.800003,95.000000,95.449997,95.449997,1878179
2019-01-18,95.500000,95.750000,93.500000,93.699997,93.699997,977308
2019-01-21,93.750000,93.900002,92.300003,92.599998,92.599998,979392
2019-01-22,92.550003,92.699997,90.050003,90.849998,90.849998,1270788
2019-01-23,90.849998,91.849998,86.599998,87.400002,87.400002,2580533
2019-01-24,88.500000,89.900002,87.699997,89.449997,89.449997,1293180
2019-01-25,90.000000,90.650002,86.900002,87.199997,87.199997,1090265
2019-01-28,87.250000,87.550003,82.800003,83.849998,83.849998,2108475
2019-01-29,83.400002,83.550003,81.599998,82.699997,82.699997,2065699
2019-01-30,82.800003,83.900002,82.000000,82.300003,82.300003,1435100
2019-01-31,82.900002,83.000000,80.199997,81.000000,81.000000,2286803
2019-02-01,81.099998,81.449997,79.199997,80.500000,80.500000,5545273
2019-02-04,82.500000,84.099998,81.349998,82.500000,82.500000,2691815
2019-02-05,82.500000,84.599998,80.099998,81.849998,81.849998,1821702
2019-02-06,83.150002,83.750000,81.550003,82.349998,82.349998,3250195
2019-02-07,82.550003,84.050003,81.699997,83.550003,83.550003,2066108
2019-02-08,83.550003,83.599998,81.099998,81.599998,81.599998,1208528
2019-02-11,82.000000,82.300003,79.000000,79.099998,79.099998,1539262
2019-02-12,79.400002,80.250000,79.000000,79.900002,79.900002,1139394
2019-02-14,78.500000,79.000000,77.500000,78.500000,78.500000,1739909
2019-02-15,78.500000,81.650002,77.750000,80.400002,80.400002,3313525
2019-02-18,81.250000,82.300003,79.699997,81.500000,81.500000,3471575
2019-02-19,81.300003,82.349998,80.300003,80.599998,80.599998,1982936
2019-02-20,80.650002,82.400002,80.650002,81.650002,81.650002,2442672
2019-02-21,82.000000,83.000000,81.650002,81.949997,81.949997,2638740
2019-02-22,81.599998,88.000000,81.550003,86.800003,86.800003,5751258
2019-02-25,88.099998,89.800003,87.500000,88.699997,88.699997,3864761
2019-02-26,86.750000,88.500000,84.699997,87.500000,87.500000,2729662
2019-02-27,88.199997,93.650002,88.000000,90.949997,90.949997,5018607
2019-02-28,92.000000,93.449997,91.099998,91.900002,91.900002,1661177
2019-03-01,92.500000,96.500000,92.349998,95.949997,95.949997,3111358
2019-03-05,96.699997,100.400002,96.099998,99.500000,99.500000,4948459
2019-03-06,100.599998,101.500000,99.300003,99.800003,99.800003,3118084
2019-03-07,100.000000,102.750000,97.800003,98.500000,98.500000,3375216
2019-03-08,98.400002,101.000000,98.250000,100.000000,100.000000,3025599
2019-03-11,100.000000,101.000000,99.599998,99.949997,99.949997,2961720
2019-03-12,100.849998,100.900002,98.349998,99.199997,99.199997,3668398
2019-03-13,99.500000,100.449997,95.849998,96.250000,96.250000,2427675
2019-03-14,96.550003,98.500000,94.800003,95.900002,95.900002,2281306
2019-03-15,96.750000,100.449997,96.050003,99.500000,99.500000,16933643
2019-03-18,98.900002,102.699997,98.099998,101.349998,101.349998,5071721
2019-03-19,102.699997,107.949997,102.300003,104.550003,104.550003,12014826
2019-03-20,104.800003,107.349998,104.250000,104.900002,104.900002,4784060
2019-03-22,105.000000,105.949997,102.150002,102.650002,102.650002,2444596
2019-03-25,101.000000,101.599998,98.550003,99.699997,99.699997,3286365
2019-03-26,99.000000,102.849998,99.000000,101.650002,101.650002,3924933
2019-03-27,102.000000,103.250000,99.500000,100.900002,100.900002,5005683
2019-03-28,101.500000,101.800003,97.599998,98.550003,98.550003,5154877
2019-04-01,97.449997,104.500000,97.449997,103.349998,103.349998,7750265
2019-04-02,104.500000,104.900002,100.449997,103.000000,103.000000,5280831
2019-04-03,103.000000,103.800003,99.699997,100.300003,100.300003,2722460
2019-04-04,100.650002,101.000000,98.000000,98.349998,98.349998,2877367
2019-04-05,99.000000,100.849998,98.550003,99.650002,99.650002,2569157
2019-04-08,100.000000,100.599998,97.300003,97.849998,97.849998,4683415
2019-04-09,97.949997,98.699997,96.500000,97.000000,97.000000,2111427
2019-04-10,97.300003,98.300003,96.400002,96.650002,96.650002,1407939
2019-04-11,96.949997,99.500000,95.500000,98.400002,98.400002,3466638
2019-04-12,98.699997,99.250000,97.650002,98.300003,98.300003,1561038
2019-04-15,98.849998,103.949997,98.500000,102.099998,102.099998,6275985
2019-04-16,102.849998,102.900002,100.650002,101.050003,101.050003,2292659
2019-04-18,101.300003,101.400002,98.750000,100.050003,100.050003,2163097
2019-04-22,100.000000,100.800003,98.250000,99.000000,99.000000,2179726
2019-04-23,99.000000,100.199997,98.449997,98.550003,98.550003,1238095
2019-04-24,98.650002,99.900002,97.900002,98.449997,98.449997,3510113
2019-04-25,98.800003,99.800003,98.050003,98.250000,98.250000,1181631
2019-04-26,98.349998,99.599998,97.949997,99.199997,99.199997,1632867
2019-04-30,99.199997,99.349998,97.349998,97.750000,97.750000,1394287
2019-05-02,97.699997,101.150002,96.550003,100.000000,100.000000,2444327
2019-05-03,100.000000,102.400002,99.150002,101.500000,101.500000,3417045
2019-05-06,102.400002,103.800003,100.300003,101.150002,101.150002,4985827
2019-05-07,102.000000,102.449997,99.250000,100.349998,100.349998,2009126
2019-05-08,99.699997,99.750000,98.000000,98.599998,98.599998,3021121
2019-05-09,98.000000,98.199997,96.449997,96.750000,96.750000,2310385
2019-05-10,97.050003,98.250000,96.800003,98.000000,98.000000,1095037
2019-05-13,97.900002,98.349998,94.599998,95.000000,95.000000,1824704
2019-05-14,94.500000,95.750000,93.099998,94.400002,94.400002,1390425
2019-05-15,95.000000,96.349998,92.050003,92.849998,92.849998,1413822
2019-05-16,93.199997,94.199997,90.500000,91.449997,91.449997,1555108
2019-05-17,91.449997,92.000000,90.500000,90.849998,90.849998,1244036
2019-05-20,94.000000,96.250000,92.550003,95.300003,95.300003,1960673
2019-05-21,96.000000,97.400002,94.250000,95.050003,95.050003,1314905
2019-05-22,95.000000,95.800003,94.449997,95.050003,95.050003,993583
2019-05-23,96.250000,98.349998,95.500000,95.849998,95.849998,2187218
2019-05-24,98.000000,98.500000,96.000000,97.599998,97.599998,2130586
2019-05-27,98.349998,103.699997,98.349998,102.750000,102.750000,4333501
2019-05-28,103.150002,103.599998,101.099998,101.900002,101.900002,1654046
2019-05-29,102.000000,102.050003,99.650002,99.949997,99.949997,1042624
2019-05-30,99.349998,99.949997,98.599998,99.550003,99.550003,1156858
2019-05-31,100.099998,100.949997,98.300003,99.099998,99.099998,1565654
2019-06-03,99.000000,102.800003,98.349998,102.500000,102.500000,2104160
2019-06-04,102.500000,105.800003,102.449997,104.099998,104.099998,3941155
2019-06-06,103.000000,103.250000,98.150002,98.750000,98.750000,4147716
2019-06-07,98.750000,99.900002,98.000000,99.050003,99.050003,1137220
2019-06-10,99.699997,100.000000,96.000000,97.099998,97.099998,1264208
2019-06-11,96.599998,97.699997,96.199997,97.000000,97.000000,874061
2019-06-12,97.250000,97.900002,95.800003,96.400002,96.400002,947184
2019-06-13,96.400002,97.300003,94.250000,95.000000,95.000000,1270635
2019-06-14,95.000000,95.400002,93.750000,94.000000,94.000000,739792
2019-06-17,94.099998,94.449997,92.500000,92.750000,92.750000,701604
2019-06-18,93.000000,93.500000,90.150002,90.900002,90.900002,793469
2019-06-19,91.550003,92.500000,87.800003,89.800003,89.800003,1790956
2019-06-20,90.000000,94.000000,88.650002,92.150002,92.150002,1567209
2019-06-21,92.400002,94.400002,90.849998,93.449997,93.449997,1083985
2019-06-24,93.449997,94.000000,91.800003,92.150002,92.150002,693298
2019-06-25,92.000000,92.800003,91.349998,92.050003,92.050003,500352
2019-06-26,91.500000,93.699997,91.500000,92.750000,92.750000,658624
2019-06-27,93.000000,95.150002,92.800003,93.349998,93.349998,889092
2019-06-28,93.349998,93.599998,91.599998,91.800003,91.800003,660649
2019-07-01,92.099998,93.300003,91.900002,92.050003,92.050003,612593
2019-07-02,92.250000,92.750000,90.849998,91.349998,91.349998,661628
2019-07-03,91.800003,92.800003,90.699997,92.400002,92.400002,873664
2019-07-04,92.699997,94.500000,92.400002,94.050003,94.050003,1017863
2019-07-05,94.550003,95.699997,92.000000,92.550003,92.550003,1478656
2019-07-08,92.000000,92.449997,88.800003,89.099998,89.099998,1533672
2019-07-09,89.099998,91.000000,88.099998,89.900002,89.900002,986561
2019-07-10,0.000000,91.150002,89.000000,89.500000,89.500000,682532
